commune,annee,rendement_kg_ha,rendement_t_ha,precip_01_mm,temp_moy_01_c,temp_max_01_c,temp_min_01_c,humidite_01_pct,rayonnement_01,precip_02_mm,temp_moy_02_c,temp_max_02_c,temp_min_02_c,humidite_02_pct,rayonnement_02,precip_03_mm,temp_moy_03_c,temp_max_03_c,temp_min_03_c,humidite_03_pct,rayonnement_03,precip_04_mm,temp_moy_04_c,temp_max_04_c,temp_min_04_c,humidite_04_pct,rayonnement_04,precip_05_mm,temp_moy_05_c,temp_max_05_c,temp_min_05_c,humidite_05_pct,rayonnement_05,precip_06_mm,temp_moy_06_c,temp_max_06_c,temp_min_06_c,humidite_06_pct,rayonnement_06,precip_07_mm,temp_moy_07_c,temp_max_07_c,temp_min_07_c,humidite_07_pct,rayonnement_07,precip_08_mm,temp_moy_08_c,temp_max_08_c,temp_min_08_c,humidite_08_pct,rayonnement_08,precip_09_mm,temp_moy_09_c,temp_max_09_c,temp_min_09_c,humidite_09_pct,rayonnement_09,precip_10_mm,temp_moy_10_c,temp_max_10_c,temp_min_10_c,humidite_10_pct,rayonnement_10,precip_11_mm,temp_moy_11_c,temp_max_11_c,temp_min_11_c,humidite_11_pct,rayonnement_11,precip_12_mm,temp_moy_12_c,temp_max_12_c,temp_min_12_c,humidite_12_pct,rayonnement_12,precip_annuelle_mm,temp_moy_annuelle_c,temp_max_annuelle_c,temp_min_annuelle_c,humidite_moy_annuelle_pct,rayonnement_moyen_annuel,indice_stress_hydrique,type_sol,departement,precip_saison1_mm,precip_saison2_mm,precip_croissance_mm,amplitude_01_c,amplitude_02_c,amplitude_03_c,amplitude_04_c,amplitude_05_c,amplitude_06_c,amplitude_07_c,amplitude_08_c,amplitude_09_c,amplitude_10_c,amplitude_11_c,amplitude_12_c,amplitude_annuelle_c,stress_thermique_01,stress_thermique_02,stress_thermique_03,stress_thermique_04,stress_thermique_05,stress_thermique_06,stress_thermique_07,stress_thermique_08,stress_thermique_09,stress_thermique_10,stress_thermique_11,stress_thermique_12,nb_mois_stress_thermique,annee_normalisee,departement_encode,type_sol_encode
Cove,2021,1013.91243955677,1.01391243955677,13.33,26.35,33.5,18.53,76.42,17.84,5.32,27.3,34.98,17.19,74.9,17.93,137.95000000000002,27.14,35.14,22.44,81.8,17.45,98.39999999999999,27.06,34.53,21.72,84.41,19.89,103.23,26.84,32.61,21.45,85.2,19.83,186.6,25.99,32.0,21.25,86.66,17.85,225.06,25.17,30.27,20.79,86.94,16.76,305.04,25.14,30.29,20.96,88.12,14.9,222.0,25.48,30.7,21.36,87.88,16.16,160.57999999999998,26.07,31.33,22.2,88.11,18.87,80.1,26.31,32.58,22.46,86.74,18.4,17.669999999999998,25.51,32.68,16.51,76.25,17.1,1555.28,26.19666666666667,35.14,16.51,83.61916666666667,17.748333333333335,0.5966070028975687,Ferrugineux tropical,Zou,751.24,462.67999999999995,1202.51,14.969999999999999,17.789999999999996,12.7,12.810000000000002,11.16,10.75,9.48,9.329999999999998,9.34,9.129999999999999,10.119999999999997,16.169999999999998,11.979166666666664,0,0,1,0,0,0,0,0,0,0,0,0,1,0.9473684210526315,11,2
Djidja,2021,1209.2303048006,1.2092303048006,17.360000000000003,26.75,34.01,18.98,73.26,18.04,5.04,27.91,36.26,18.31,71.17,17.91,112.53,27.55,36.98,22.23,77.55,17.91,78.89999999999999,27.64,35.85,22.0,79.2,20.61,92.69000000000001,27.53,35.43,21.59,79.21,20.07,151.2,26.42,34.28,20.83,82.18,17.8,206.77,25.34,30.73,20.79,84.6,16.91,203.35999999999999,25.28,30.57,20.8,85.79,15.53,186.0,25.41,30.82,21.17,86.53,16.25,127.1,26.05,31.83,22.06,86.62,19.65,38.7,26.42,33.33,22.11,84.19,19.37,9.92,26.03,34.33,16.84,71.59,17.3,1229.57,26.527500000000003,36.98,16.84,80.1575,18.1125,0.46218111506545717,Ferrugineux tropical,Zou,642.09,351.8,967.12,15.029999999999998,17.95,14.749999999999996,13.850000000000001,13.84,13.450000000000003,9.940000000000001,9.77,9.649999999999999,9.77,11.219999999999999,17.49,13.059166666666664,0,1,1,1,1,0,0,0,0,0,0,0,4,0.9473684210526315,11,2
Ouinhi,2021,981.878884497683,0.981878884497683,24.18,26.54,33.19,19.29,80.93,17.84,11.479999999999999,27.23,34.28,18.25,79.16,17.93,116.55999999999999,26.98,33.57,22.99,84.57,17.45,98.39999999999999,27.03,33.56,22.05,86.52,19.89,82.14999999999999,26.74,32.13,22.25,87.07,19.83,159.9,25.94,31.62,21.67,87.79,17.85,182.59,25.1,30.05,20.93,87.42,16.76,237.46,25.22,30.4,21.16,88.4,14.9,214.5,25.46,30.65,21.55,88.73,16.16,148.49,25.98,31.19,22.32,89.2,18.87,103.2,26.29,32.08,22.93,88.4,18.4,8.06,25.97,32.81,17.05,79.66,17.1,1386.97,26.206666666666667,34.28,17.05,85.65416666666665,17.748333333333335,0.5320431143002167,Hydromorphe,Zou,639.6,466.19,1025.0900000000001,13.899999999999999,16.03,10.580000000000002,11.510000000000002,9.880000000000003,9.95,9.120000000000001,9.239999999999998,9.099999999999998,8.870000000000001,9.149999999999999,15.760000000000002,11.090833333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9473684210526315,11,3
Zangnanado,2021,954.81249326097,0.95481249326097,13.33,26.35,33.5,18.53,76.42,17.84,5.32,27.3,34.98,17.19,74.9,17.93,137.95000000000002,27.14,35.14,22.44,81.8,17.45,98.39999999999999,27.06,34.53,21.72,84.41,19.89,103.23,26.84,32.61,21.45,85.2,19.83,186.6,25.99,32.0,21.25,86.66,17.85,225.06,25.17,30.27,20.79,86.94,16.76,305.04,25.14,30.29,20.96,88.12,14.9,222.0,25.48,30.7,21.36,87.88,16.16,160.57999999999998,26.07,31.33,22.2,88.11,18.87,80.1,26.31,32.58,22.46,86.74,18.4,17.669999999999998,25.51,32.68,16.51,76.25,17.1,1555.28,26.19666666666667,35.14,16.51,83.61916666666667,17.748333333333335,0.5966070028975687,Hydromorphe,Zou,751.24,462.67999999999995,1202.51,14.969999999999999,17.789999999999996,12.7,12.810000000000002,11.16,10.75,9.48,9.329999999999998,9.34,9.129999999999999,10.119999999999997,16.169999999999998,11.979166666666664,0,0,1,0,0,0,0,0,0,0,0,0,1,0.9473684210526315,11,3
Za-Kpota,2021,919.00299787005,0.91900299787005,24.18,26.54,33.19,19.29,80.93,17.84,11.479999999999999,27.23,34.28,18.25,79.16,17.93,116.55999999999999,26.98,33.57,22.99,84.57,17.45,98.39999999999999,27.03,33.56,22.05,86.52,19.89,82.14999999999999,26.74,32.13,22.25,87.07,19.83,159.9,25.94,31.62,21.67,87.79,17.85,182.59,25.1,30.05,20.93,87.42,16.76,237.46,25.22,30.4,21.16,88.4,14.9,214.5,25.46,30.65,21.55,88.73,16.16,148.49,25.98,31.19,22.32,89.2,18.87,103.2,26.29,32.08,22.93,88.4,18.4,8.06,25.97,32.81,17.05,79.66,17.1,1386.97,26.206666666666667,34.28,17.05,85.65416666666665,17.748333333333335,0.5320431143002167,Ferrallitique,Zou,639.6,466.19,1025.0900000000001,13.899999999999999,16.03,10.580000000000002,11.510000000000002,9.880000000000003,9.95,9.120000000000001,9.239999999999998,9.099999999999998,8.870000000000001,9.149999999999999,15.760000000000002,11.090833333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9473684210526315,11,1
Zogbodome,2021,982.777769766883,0.982777769766883,34.410000000000004,27.6,35.18,20.38,74.53,17.84,12.04,28.39,36.65,20.65,72.9,17.93,112.22,27.82,37.04,22.83,78.23,17.45,83.7,27.69,36.17,22.4,81.26,19.89,72.23,27.5,35.41,22.31,80.9,19.83,127.2,26.52,34.26,21.43,82.76,17.85,141.35999999999999,25.49,31.47,21.09,84.03,16.76,143.53,25.69,32.11,21.06,84.17,14.9,176.7,25.61,31.1,21.59,86.71,16.16,125.55,26.08,31.53,22.09,87.58,18.87,54.900000000000006,26.46,32.88,22.6,86.12,18.4,6.51,26.85,35.69,17.65,73.63,17.1,1090.35,26.808333333333334,37.04,17.65,81.06833333333334,17.748333333333335,0.4182593781244303,Ferrallitique,Zou,536.71,357.15,786.5699999999999,14.8,16.0,14.21,13.770000000000003,13.099999999999998,12.829999999999998,10.379999999999999,11.05,9.510000000000002,9.440000000000001,10.280000000000001,18.04,12.784166666666666,1,1,1,1,1,0,0,0,0,0,0,1,6,0.9473684210526315,11,1
Boukoumbe,2022,1713.0,1.713,8.370000000000001,22.49,33.08,12.87,50.75,20.34,0.28,25.58,37.83,13.56,41.45,21.62,11.47,29.63,39.28,19.64,53.86,19.4,248.1,27.55,35.53,20.79,74.19,20.85,242.73,26.8,34.28,21.26,79.92,19.96,354.0,25.35,32.28,20.72,83.93,19.77,174.22,24.71,30.08,20.2,86.72,17.59,409.2,24.41,30.06,19.83,88.57,16.09,349.5,24.39,30.25,20.2,88.53,15.67,91.76,25.05,31.26,18.15,81.58,20.38,1.5,23.57,31.4,14.85,69.8,20.92,0.0,21.45,31.63,12.63,62.98,19.38,1891.1299999999999,25.081666666666667,39.28,12.63,71.85666666666667,19.330833333333334,0.6660520108950306,Ferrugineux tropical,Atacora,1030.52,442.76,1621.41,20.21,24.269999999999996,19.64,14.740000000000002,13.02,11.560000000000002,9.879999999999999,10.23,10.05,13.110000000000003,16.549999999999997,19.0,15.188333333333333,0,1,1,1,0,0,0,0,0,0,0,0,3,1.0,1,2
Cobli,2022,1479.0,1.479,1.8599999999999999,23.59,34.93,12.63,43.0,20.52,0.28,26.74,39.02,14.22,37.04,21.6,12.09,30.67,40.41,20.01,51.17,19.73,80.1,29.83,38.99,21.86,63.98,20.82,181.66,28.37,37.81,22.99,75.28,20.5,229.2,26.66,35.28,21.81,81.16,19.87,203.67000000000002,25.98,32.24,21.37,84.54,17.4,337.28000000000003,25.65,31.61,21.17,86.77,16.66,445.5,25.57,31.43,21.48,86.77,15.32,115.32000000000001,26.21,32.89,17.8,80.12,20.91,1.7999999999999998,24.75,32.73,14.25,68.24,20.8,0.0,22.38,32.92,12.43,63.24,19.42,1608.76,26.366666666666664,40.41,12.43,68.4425,19.462500000000002,0.5627687455486012,Ferrugineux tropical,Atacora,706.72,562.62,1512.6299999999999,22.299999999999997,24.800000000000004,20.399999999999995,17.130000000000003,14.820000000000004,13.470000000000002,10.870000000000001,10.439999999999998,9.95,15.09,18.479999999999997,20.490000000000002,16.52,0,1,1,1,1,1,0,0,0,0,0,0,5,1.0,1,2
Kerou,2022,1900.0,1.9,1.24,23.62,35.93,12.98,33.65,20.23,0.0,26.34,39.23,14.22,26.66,21.6,4.6499999999999995,31.1,40.72,21.1,38.14,19.43,69.3,30.29,40.41,21.91,57.64,20.83,102.92,28.78,39.76,22.04,67.87,20.22,203.1,26.74,36.58,20.76,76.31,19.66,195.60999999999999,25.78,33.16,21.23,81.64,18.15,265.36,25.07,31.2,20.52,86.1,16.52,318.59999999999997,24.94,31.16,20.48,86.61,15.94,81.53,25.32,32.12,16.93,78.61,20.58,0.3,23.42,32.53,13.51,65.14,20.96,0.0,21.58,33.22,12.01,55.61,19.32,1242.61,26.081666666666667,40.72,12.01,62.83166666666667,19.453333333333333,0.4348887287380111,Ferrugineux tropical,Atacora,575.58,400.43,1167.12,22.95,25.009999999999998,19.619999999999997,18.499999999999996,17.72,15.819999999999997,11.929999999999996,10.68,10.68,15.189999999999998,19.020000000000003,21.21,17.360833333333332,1,1,1,1,1,1,0,0,0,0,0,0,6,1.0,1,2
Kouande,2022,1904.0,1.904,6.82,22.12,33.36,11.86,46.6,20.34,0.0,24.94,37.87,12.58,38.24,21.62,7.4399999999999995,29.93,39.55,20.57,45.85,19.4,147.3,28.09,37.66,21.35,69.16,20.85,145.39000000000001,27.28,36.95,21.45,75.18,19.96,200.1,25.68,34.59,20.81,80.71,19.77,192.82,24.93,31.22,20.56,84.61,17.59,326.43,24.45,30.47,20.06,87.34,16.09,371.09999999999997,24.29,30.41,19.76,87.64,15.67,87.73,24.88,31.21,17.42,79.92,20.38,0.6,23.12,31.64,13.48,67.22,20.92,0.0,21.05,31.78,11.79,59.78,19.38,1485.73,25.063333333333336,39.55,11.79,68.52083333333333,19.330833333333334,0.5232709830350498,Ferrugineux tropical,Atacora,693.05,459.43,1323.57,21.5,25.29,18.979999999999997,16.309999999999995,15.500000000000004,13.780000000000005,10.66,10.41,10.649999999999999,13.79,18.16,19.990000000000002,16.25166666666667,0,1,1,1,1,0,0,0,0,0,0,0,4,1.0,1,2
Materi,2022,1381.0,1.381,1.24,24.55,36.58,13.36,31.35,20.34,0.0,27.37,40.33,14.7,25.86,21.62,7.13,31.65,41.55,21.34,40.09,19.4,55.2,30.99,41.27,23.32,56.11,20.85,104.47,29.36,39.5,23.26,67.47,19.96,178.8,27.32,37.27,22.09,75.77,19.77,204.29,26.38,34.04,21.66,80.93,17.59,283.96,25.75,32.33,21.28,85.51,16.09,390.0,25.58,31.78,20.78,86.18,15.67,90.52,26.32,33.95,17.33,76.25,20.38,0.6,24.9,33.98,14.29,61.15,20.92,0.0,23.11,34.84,13.08,50.99,19.38,1316.2099999999998,26.939999999999998,41.55,13.08,61.47166666666667,19.330833333333334,0.4635663953615818,Ferrugineux tropical,Atacora,549.89,481.12,1252.04,23.22,25.63,20.209999999999997,17.950000000000003,16.24,15.180000000000003,12.379999999999999,11.049999999999997,11.0,16.620000000000005,19.689999999999998,21.760000000000005,17.5775,1,1,1,1,1,1,0,0,0,0,0,0,6,1.0,1,2
Natitingou,2022,1695.0,1.695,8.370000000000001,22.49,33.08,12.87,50.75,20.34,0.28,25.58,37.83,13.56,41.45,21.62,11.47,29.63,39.28,19.64,53.86,19.4,248.1,27.55,35.53,20.79,74.19,20.85,242.73,26.8,34.28,21.26,79.92,19.96,354.0,25.35,32.28,20.72,83.93,19.77,174.22,24.71,30.08,20.2,86.72,17.59,409.2,24.41,30.06,19.83,88.57,16.09,349.5,24.39,30.25,20.2,88.53,15.67,91.76,25.05,31.26,18.15,81.58,20.38,1.5,23.57,31.4,14.85,69.8,20.92,0.0,21.45,31.63,12.63,62.98,19.38,1891.1299999999999,25.081666666666667,39.28,12.63,71.85666666666667,19.330833333333334,0.6660520108950306,Ferrugineux tropical,Atacora,1030.52,442.76,1621.41,20.21,24.269999999999996,19.64,14.740000000000002,13.02,11.560000000000002,9.879999999999999,10.23,10.05,13.110000000000003,16.549999999999997,19.0,15.188333333333333,0,1,1,1,0,0,0,0,0,0,0,0,3,1.0,1,2
Pehunco,2022,1698.0,1.698,6.82,22.12,33.36,11.86,46.6,20.23,0.0,24.94,37.87,12.58,38.24,21.6,7.4399999999999995,29.93,39.55,20.57,45.85,19.43,147.3,28.09,37.66,21.35,69.16,20.83,145.39000000000001,27.28,36.95,21.45,75.18,20.22,200.1,25.68,34.59,20.81,80.71,19.66,192.82,24.93,31.22,20.56,84.61,18.15,326.43,24.45,30.47,20.06,87.34,16.52,371.09999999999997,24.29,30.41,19.76,87.64,15.94,87.73,24.88,31.21,17.42,79.92,20.58,0.6,23.12,31.64,13.48,67.22,20.96,0.0,21.05,31.78,11.79,59.78,19.32,1485.73,25.063333333333336,39.55,11.79,68.52083333333333,19.453333333333333,0.5199758821737515,Ferrugineux tropical,Atacora,693.05,459.43,1323.57,21.5,25.29,18.979999999999997,16.309999999999995,15.500000000000004,13.780000000000005,10.66,10.41,10.649999999999999,13.79,18.16,19.990000000000002,16.25166666666667,0,1,1,1,1,0,0,0,0,0,0,0,4,1.0,1,2
Tanguieta,2022,1377.0,1.377,1.24,24.55,36.58,13.36,31.35,21.02,0.0,27.37,40.33,14.7,25.86,22.46,7.13,31.65,41.55,21.34,40.09,19.34,55.2,30.99,41.27,23.32,56.11,22.0,104.47,29.36,39.5,23.26,67.47,21.23,178.8,27.32,37.27,22.09,75.77,20.82,204.29,26.38,34.04,21.66,80.93,18.81,283.96,25.75,32.33,21.28,85.51,17.68,390.0,25.58,31.78,20.78,86.18,16.13,90.52,26.32,33.95,17.33,76.25,20.79,0.6,24.9,33.98,14.29,61.15,21.0,0.0,23.11,34.84,13.08,50.99,19.58,1316.2099999999998,26.939999999999998,41.55,13.08,61.47166666666667,20.071666666666662,0.446456434161032,Ferrugineux tropical,Atacora,549.89,481.12,1252.04,23.22,25.63,20.209999999999997,17.950000000000003,16.24,15.180000000000003,12.379999999999999,11.049999999999997,11.0,16.620000000000005,19.689999999999998,21.760000000000005,17.5775,1,1,1,1,1,1,0,0,0,0,0,0,6,1.0,1,2
Toukountouna,2022,2184.0,2.184,4.96,22.14,33.19,12.17,47.9,20.34,0.0,25.09,37.33,12.98,40.51,21.62,7.13,29.34,39.11,19.02,52.69,19.4,154.2,28.05,37.11,21.0,70.55,20.85,174.53,26.93,35.7,21.79,79.17,19.96,248.1,25.46,33.28,20.72,83.65,19.77,231.57,24.81,30.47,20.55,86.77,17.59,409.51000000000005,24.55,30.25,20.24,88.44,16.09,436.5,24.48,30.57,20.27,88.53,15.67,111.91,25.04,31.41,17.36,81.57,20.38,1.2,23.48,31.53,14.4,68.64,20.92,0.0,21.28,31.72,12.21,61.95,19.38,1779.6100000000001,25.05416666666667,39.11,12.17,70.86416666666666,19.330833333333334,0.626774901307105,Ferrugineux tropical,Atacora,815.53,549.61,1612.1200000000001,21.019999999999996,24.349999999999998,20.09,16.11,13.910000000000004,12.560000000000002,9.919999999999998,10.010000000000002,10.3,14.05,17.130000000000003,19.509999999999998,15.746666666666668,0,1,1,1,1,0,0,0,0,0,0,0,4,1.0,1,2
Banikoara,2022,1273.0,1.273,0.31,24.2,36.47,13.69,27.29,20.91,0.0,26.55,39.52,14.44,21.83,22.48,6.51,31.54,41.3,21.35,32.03,19.29,31.200000000000003,32.07,42.1,22.16,49.13,22.03,64.78999999999999,30.89,41.67,22.12,58.02,21.48,215.70000000000002,27.57,39.13,21.92,74.51,20.1,217.61999999999998,26.51,34.87,21.83,79.41,19.59,240.25,25.53,31.7,21.15,85.26,17.97,245.1,25.52,31.71,21.16,85.66,16.62,65.10000000000001,25.72,32.93,17.07,76.65,21.18,0.0,23.96,33.8,13.59,59.65,21.13,0.0,22.29,34.88,12.91,47.96,19.61,1086.58,26.862499999999994,42.1,12.91,58.11666666666667,20.199166666666667,0.36623984412308047,Ferrugineux tropical,Alibori,535.82,310.2,1048.56,22.78,25.080000000000005,19.949999999999996,19.94,19.55,17.21,13.04,10.55,10.55,15.86,20.209999999999997,21.970000000000002,18.057500000000005,1,1,1,1,1,1,0,0,0,0,0,0,6,1.0,0,2
Gogounou,2022,1302.0,1.302,1.24,23.96,36.27,13.43,32.84,20.23,0.0,26.26,39.22,14.06,27.27,21.6,7.4399999999999995,31.11,40.75,21.01,37.64,19.43,50.699999999999996,30.7,41.14,22.21,56.74,20.83,82.77,29.71,40.75,22.09,63.77,20.22,219.60000000000002,27.13,37.55,21.56,75.89,19.66,198.71,26.06,33.44,21.6,81.27,18.15,259.78000000000003,25.26,31.4,20.84,85.73,16.52,326.40000000000003,25.18,31.34,20.69,86.44,15.94,77.5,25.55,32.3,17.09,78.23,20.58,0.3,23.58,32.47,13.57,64.73,20.96,0.0,21.62,33.55,12.27,55.7,19.32,1224.44,26.343333333333334,41.14,12.27,62.1875,19.453333333333333,0.4285295909544993,Ferrugineux tropical,Alibori,559.22,404.20000000000005,1164.7600000000002,22.840000000000003,25.159999999999997,19.74,18.93,18.66,15.989999999999998,11.839999999999996,10.559999999999999,10.649999999999999,15.209999999999997,18.9,21.279999999999998,17.48,1,1,1,1,1,1,0,0,0,0,0,0,6,1.0,0,2
Kandi,2022,1245.0,1.245,0.62,23.4,35.77,12.89,37.15,20.91,0.0,25.7,38.87,12.94,30.71,22.48,5.2700000000000005,30.81,40.45,20.48,38.67,19.29,21.0,31.25,41.57,22.79,53.87,22.03,61.07,30.52,41.12,22.51,59.06,21.48,204.29999999999998,27.44,38.45,21.6,74.49,20.1,200.26,26.13,33.65,21.76,80.69,19.59,262.88,25.16,31.5,20.82,85.86,17.97,337.2,25.13,31.48,19.87,86.87,16.62,88.66,25.52,32.24,16.95,78.34,21.18,0.3,23.43,32.37,13.34,65.28,21.13,0.0,21.35,33.35,11.45,56.35,19.61,1181.56,26.319999999999997,41.57,11.45,62.27833333333333,20.199166666666667,0.39825355723652833,Ferrugineux tropical,Alibori,491.9,426.16,1154.3700000000001,22.880000000000003,25.93,19.970000000000002,18.78,18.609999999999996,16.85,11.889999999999997,10.68,11.61,15.290000000000003,19.029999999999998,21.900000000000002,17.785,1,1,1,1,1,1,0,0,0,0,0,0,6,1.0,0,2
Karimama,2022,1156.0,1.156,0.0,23.95,36.33,13.19,24.76,20.91,0.0,26.62,39.79,13.95,18.27,22.48,2.79,32.04,42.39,21.21,24.96,19.29,11.700000000000001,33.55,43.62,23.93,40.67,22.03,46.19,32.39,42.78,23.2,50.31,21.48,183.9,28.66,40.95,22.55,68.79,20.1,172.35999999999999,27.46,36.68,22.25,74.31,19.59,197.16,26.06,32.59,21.43,83.13,17.97,192.3,25.97,32.39,21.33,84.41,16.62,53.01,26.03,34.07,16.54,73.85,21.18,0.0,24.66,34.85,13.93,51.79,21.13,0.0,23.27,36.55,13.08,38.52,19.61,859.4100000000001,27.555000000000007,43.62,13.08,52.814166666666665,20.199166666666667,0.2896705115479915,Ferrugineux tropical,Alibori,416.94,245.31,844.9200000000001,23.14,25.84,21.18,19.689999999999998,19.580000000000002,18.400000000000002,14.43,11.160000000000004,11.060000000000002,17.53,20.92,23.47,18.866666666666667,1,1,1,1,1,1,1,0,0,0,0,1,8,1.0,0,2
Malanville,2022,1247.0,1.247,0.0,23.93,36.35,13.39,30.31,20.79,0.0,26.19,39.45,13.84,24.56,22.55,2.1700000000000004,31.6,41.42,20.8,32.49,19.34,14.1,32.83,42.59,22.95,46.34,22.23,51.15,31.92,42.39,22.68,53.41,21.52,197.7,28.13,40.27,22.22,72.54,19.99,235.29,26.85,35.54,22.33,78.1,19.68,262.88,25.67,31.98,21.12,84.98,17.68,249.60000000000002,25.74,32.1,21.24,85.51,17.21,61.69,25.87,32.9,16.57,76.91,21.25,0.0,23.91,33.55,13.36,60.69,20.97,0.0,22.02,34.78,11.99,49.97,19.6,1074.58,27.055000000000007,42.59,11.99,57.98416666666665,20.23416666666667,0.3615686489853412,Ferrugineux tropical,Alibori,500.40999999999997,311.29,1058.31,22.96,25.610000000000003,20.62,19.640000000000004,19.71,18.050000000000004,13.21,10.86,10.860000000000003,16.33,20.189999999999998,22.79,18.4025,1,1,1,1,1,1,1,0,0,0,0,0,7,1.0,0,2
Segbana,2022,1190.0,1.19,7.13,22.5,34.87,12.43,44.17,20.23,0.0,24.85,38.26,11.88,36.43,21.89,2.79,30.26,40.21,19.3,42.4,19.14,11.4,31.88,41.91,23.93,51.37,20.9,65.41,30.84,41.59,22.79,57.98,20.44,222.89999999999998,27.66,38.83,21.93,73.78,19.0,171.74,26.33,34.03,21.61,79.78,17.68,287.06,25.35,31.81,21.09,85.2,16.11,343.8,25.23,31.59,19.33,86.78,16.1,103.85000000000001,25.62,32.03,17.03,78.26,20.22,0.3,23.29,32.42,12.78,66.14,20.97,0.0,21.11,33.02,11.32,58.57,19.58,1216.3799999999999,26.243333333333336,41.91,11.32,63.404999999999994,19.354999999999997,0.427871570569156,Ferrugineux tropical,Alibori,474.24,447.95000000000005,1194.7599999999998,22.439999999999998,26.379999999999995,20.91,17.979999999999997,18.800000000000004,16.9,12.420000000000002,10.719999999999999,12.260000000000002,15.0,19.64,21.700000000000003,17.929166666666664,0,1,1,1,1,1,0,0,0,0,0,0,5,1.0,0,2
Abomey-Calavi,2022,902.0,0.902,27.28,26.12,30.82,18.43,77.14,18.01,22.400000000000002,27.43,31.76,20.77,81.62,18.71,71.61,27.85,31.74,25.19,85.47,17.34,175.5,27.22,30.54,24.84,85.77,17.09,139.81,27.14,30.86,24.65,86.01,17.23,285.59999999999997,26.06,29.7,23.5,87.76,14.32,135.78,25.22,28.63,22.51,87.59,14.94,109.74,24.53,28.41,21.75,87.83,14.64,246.9,25.29,28.66,23.21,88.84,14.86,186.31,26.22,29.97,23.37,87.69,16.92,41.4,26.84,30.76,23.58,84.66,18.55,32.86,26.02,30.42,19.24,79.65,18.27,1475.19,26.328333333333333,31.76,18.43,85.00250000000001,16.74,0.5999704242509432,Ferrallitique,Atlantique,808.3,474.61,1104.1399999999999,12.39,10.990000000000002,6.549999999999997,5.699999999999999,6.210000000000001,6.199999999999999,6.119999999999997,6.66,5.449999999999999,6.599999999999998,7.180000000000003,11.180000000000003,7.6025,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2,1
Allada,2022,859.0,0.859,22.63,27.01,33.93,17.97,72.56,18.01,33.6,28.44,34.51,21.55,76.38,18.71,88.97,28.33,34.2,25.19,81.69,17.34,174.29999999999998,27.44,32.71,24.48,83.84,17.09,161.20000000000002,27.18,31.8,24.04,85.24,17.23,240.29999999999998,25.99,30.51,23.29,87.83,14.32,106.02,25.13,28.97,22.0,87.76,14.94,84.63,24.53,29.42,20.76,87.34,14.64,213.0,25.33,29.23,22.8,88.35,14.86,166.16,26.17,30.54,23.09,87.96,16.92,35.099999999999994,26.75,31.01,22.76,84.4,18.55,24.8,26.01,31.57,18.08,79.17,18.27,1350.71,26.525833333333335,34.51,17.97,83.54333333333334,16.74,0.5493435094733501,Ferrallitique,Atlantique,770.79,414.26,971.31,15.96,12.959999999999997,9.010000000000002,8.23,7.760000000000002,7.220000000000002,6.969999999999999,8.66,6.43,7.449999999999999,8.25,13.490000000000002,9.365833333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2,1
Kpomasse,2022,912.0,0.912,22.63,27.01,33.93,17.97,72.56,18.01,33.6,28.44,34.51,21.55,76.38,18.71,88.97,28.33,34.2,25.19,81.69,17.34,174.29999999999998,27.44,32.71,24.48,83.84,17.09,161.20000000000002,27.18,31.8,24.04,85.24,17.23,240.29999999999998,25.99,30.51,23.29,87.83,14.32,106.02,25.13,28.97,22.0,87.76,14.94,84.63,24.53,29.42,20.76,87.34,14.64,213.0,25.33,29.23,22.8,88.35,14.86,166.16,26.17,30.54,23.09,87.96,16.92,35.099999999999994,26.75,31.01,22.76,84.4,18.55,24.8,26.01,31.57,18.08,79.17,18.27,1350.71,26.525833333333335,34.51,17.97,83.54333333333334,16.74,0.5493435094733501,Ferrallitique,Atlantique,770.79,414.26,971.31,15.96,12.959999999999997,9.010000000000002,8.23,7.760000000000002,7.220000000000002,6.969999999999999,8.66,6.43,7.449999999999999,8.25,13.490000000000002,9.365833333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2,1
Ouidah,2022,843.0,0.843,22.63,27.01,33.93,17.97,72.56,18.01,33.6,28.44,34.51,21.55,76.38,18.71,88.97,28.33,34.2,25.19,81.69,17.34,174.29999999999998,27.44,32.71,24.48,83.84,17.09,161.20000000000002,27.18,31.8,24.04,85.24,17.23,240.29999999999998,25.99,30.51,23.29,87.83,14.32,106.02,25.13,28.97,22.0,87.76,14.94,84.63,24.53,29.42,20.76,87.34,14.64,213.0,25.33,29.23,22.8,88.35,14.86,166.16,26.17,30.54,23.09,87.96,16.92,35.099999999999994,26.75,31.01,22.76,84.4,18.55,24.8,26.01,31.57,18.08,79.17,18.27,1350.71,26.525833333333335,34.51,17.97,83.54333333333334,16.74,0.5493435094733501,Ferrallitique,Atlantique,770.79,414.26,971.31,15.96,12.959999999999997,9.010000000000002,8.23,7.760000000000002,7.220000000000002,6.969999999999999,8.66,6.43,7.449999999999999,8.25,13.490000000000002,9.365833333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2,1
